id,user_id,cluster,text,retweet_count,posted_at
19018,10,0,"@Monchomartinez ayuda,la ni??a ADRIANA NECESITA AYUDA PARA SU UNICO TRATAMIENTO,  SU HISTORIA EN STE VIDEO https://t.co/wVWyrXRHb4",0,2015-08-12 05:27:22 +0000
19019,10,0,"@ElNacionalWeb ayuda,la ni??a ADRIANA NECESITA AYUDA PARA SU UNICO TRATAMIENTO,  SU HISTORIA EN STE VIDEO https://t.co/wVWyrXRHb4",0,2015-08-12 05:26:54 +0000
19042,10,0,"@mariave08 nosotros no vsndemos medicamentos, solo canalizamos su busqueda",0,2015-07-28 23:19:01 +0000
19083,10,0,@NicolasMaduro este es el pa?_s que tu y xhavez me dieron?gracias https://t.co/sJ6g73G5Tz,0,2015-07-10 13:04:47 +0000
19105,10,0,en #Maracaibo Se necesita dosificador para quimioterapia. quien lo pueda donar o vender a precio justo contacto 04143642061/. gracias,1,2015-07-09 03:49:53 +0000
19122,10,0,RT @ISerapita: ??? @merancita  Ofrece en DONACI??N ??  http://t.co/LlqI4qwwyI ??  San Crist?_bal ??? @ayudasocialmed,1,2015-05-07 13:29:36 +0000
19142,10,0,RT @Donatumed: @greyfigueroa @ayudasocial @AyudaMedicinasV @ayudasocialmed @FundacionSVida @SanandoVE @AyudameVecino @DolarToday @maduradas??_,1,2015-05-01 02:15:54 +0000
19198,10,0,"RT @FALCOMEDICAPLUS: Zerobac 240 Ml Promoci?_n Especial, ZEROBAC GAL??N y ZEROBAC 240 ml PRESENTACI??N PARA FARMACIAS  ????=> http://t.co/64lwWw??_",1,2015-03-30 02:47:11 +0000
19216,10,0,RT @traffiCARACAS: via @NaranjaRA:  Urge 10 donantes sangre p Nubia Villabona V6111556 CentroM??dicoDocenteTrinidad Bc d Sangre piso -1 http??_,29,2015-03-07 03:01:44 +0000
19236,10,0,"@SAnticancerosa la Sra @villegasmary51 indica que se comunique este numero 04246817101"" gracias x tu ayuda @villegasmary51",0,2015-03-01 01:23:53 +0000
19247,10,0,RT @DUINCONSUELOC: REPORTA @intrepida33 ESTERILIZADA Y VACUNADA TIENE 6 MESES EN UNA JAULA  BUSCA HOGAR #URGENTE @Zapata_zos http://t.co/7o??_,58,2015-02-09 23:49:18 +0000
19248,10,0,RT @DUINCONSUELOC: REPORTA @intrepida33 CACHORRO DE 4 MESES BUSCA HOGAR #URGENTE @Zapata_zos http://t.co/GnGz2WPSKg,39,2015-02-09 23:43:30 +0000
19264,10,0,RT @DUINCONSUELOC: REPORTA @jenndanys SHARPEI RESCATADA EN CHARALLAVE NECESITA HOGAR URGENTE Y ATENCION VETERINARIA @LaNegrafamproa http://??_,1,2015-02-01 05:50:16 +0000
19287,10,0,La Sra @virginialopez_o 12 necesita #DonantesDeSangre C/T p/Jairo A??ez para ciruj?_a de Coraz?_n abierto Cl?_nica Atias #Ccs,3,2015-01-26 22:04:53 +0000
19288,10,0,RT @spvzla: #ServicioP??blico @virginialopez_o 12 #DonantesDeSangre C/T p/Jairo A??ez para ciruj?_a de Coraz?_n abierto Cl?_nica Atias #Ccs / @a??_,3,2015-01-26 22:04:20 +0000
19318,10,0,RT @LicAnna: ???@cocoi2: RT @olgak26: SERVICIO! RT @RC_CapitanVzla: Ayudemos a difundir.  #TF http://t.co/eYmszc4aXu??ù @spvzla @Donatumed @Fu??_,22,2015-01-25 03:09:21 +0000
19365,26,0,#serviciopublico Contacto: 0416-8315117 https://t.co/tGmUs60YDe,3,2017-03-15 19:00:35 +0000
19389,26,0,#donacion https://t.co/xco7zCb9Wv,2,2017-03-14 16:20:52 +0000
19395,26,0,RT @ElCacao_: #ServicioPublico #UrgenteHAY UN NI??O EM VALENICIA QUE NECESITA OPERARSE YA. NO TIENE RECURSOSHAGAMOS EL MILAGRO DE AYUDAR h??_,12,2017-03-14 16:19:15 +0000
19397,26,0,RT @mjsosa84: #ServicioP??blico #Carora para nuestro amigo Wilmer Mendoza. Si tiene conocimiento del medicamento llame al n??mero que aparece??_,15,2017-03-14 16:18:28 +0000
19401,26,0,RT @anajuper: Si pueden ayudar a dar RT porfavor @buscatumedicina https://t.co/Np9YXFuqNZ,4,2017-03-14 16:00:34 +0000
19404,26,0,#serviciopublico https://t.co/gxcP1cdiIq,1,2017-03-14 15:52:06 +0000
19418,26,0,RT @maribeacaribens: #ServicioP??blico el sr Omar Men??ndez necesita #donantes O negativo  Bco de Sangre Hospital de Cl?_nicas Ccs. 0414-30269??_,35,2017-03-13 16:24:14 +0000
19421,26,0,"RT @atencionsucre: #Donaciones Estamos donando una caja de BENICAR HCT 20mg bajo recipe medico, si lo necesita debe llamar al (0212) 271819??_",11,2017-03-13 16:24:53 +0000
19427,26,0,"Ayudemos a nuestro amigo Victor, su familia se los agradecer?_a. #serviciopublico #donacion #ayuda #ayudemosavictor??_ https://t.co/gc2u0TlGb1",12,2017-03-13 00:18:19 +0000
19452,26,0,RT @DUINCONSUELOC: https://t.co/XtaDpOYK7x @tudonacionramvi @medicinasVE @MedicamentosVE @SOSmedicina @AyudaMedicinas @BuscoTuMedicina @bus??_,2,2017-03-11 14:48:08 +0000
19483,26,0,RT @Gigi_Rodriguez: #ServicioP??blico POR FAVOR #RT _??è_?è? #DonantesDeSangre #Caracas #HospitalCl?_nicoUniversitario #UCV https://t.co/AekhPai0Fq,10,2017-03-09 18:43:34 +0000
19485,26,0,RT @horaseroriente: #ServicioP??blico | Agradecidos con quienes puedan colaborar https://t.co/C3qxyFTsTr,9,2017-03-09 18:40:53 +0000
19498,26,0,RT @Pura_Miel: ??? #ALERTA VIA_???@Cotufa55 A LA CIUDADANIA ESTAR ATENTOS NO DAR NINGUN DATO A PERSONAS Q SE HACEN LLAMAR #ServicioPublico SIN A??_,111,2017-03-09 16:07:53 +0000
19507,26,0,RT @DUINCONSUELOC: https://t.co/cIt3qUBrk6 @tudonacionramvi @BuscoTuMedicina @buscatumedicina @SOSmedicina @AyudaMedicinasV @MedicinasAyuda??_,2,2017-03-09 14:05:02 +0000
19508,26,0,#serviciopublico https://t.co/6lH0VgOO8y,4,2017-03-09 14:04:56 +0000
19515,26,0,RT @FundasucreWeb: #Donaciones MODERAN SOLUCI??N. Giorgio Piso 2-B Lun/Mar/Vier. Hora 9:00 am a 4:00 pm. Requisito: Copia C.I y Receta. #Ser??_,2,2017-03-08 18:20:17 +0000
19535,26,0,#serviciopublico https://t.co/YzPUfzVIbK,1,2017-03-08 17:24:10 +0000
19552,26,0,RT @Elien_Magia: @buscatumedicina necesito ayuda para ubicar est-?_-?_ medicina https://t.co/w5g1bCX3rh,4,2017-03-08 01:21:15 +0000
19575,26,0,RT @clozada59: @FUNDACIONIANAN @DonaMed_VE @Donatumed @fundatiacruz @ACLAVE @medicinasmix @Necesidades_ @SOSmedicina @VnzlaLinfoma1 @buscat??_,12,2017-03-06 16:20:41 +0000
19614,26,0,RT @DUINCONSUELOC: https://t.co/FdXgPCuGp8 @AyudandoVzla @tudonacionramvi @medicinasVE @MedicamentosVE @BuscoTuMedicina @buscatumedicina @A??_,2,2017-03-01 15:18:07 +0000
19627,26,0,#serviciopublico https://t.co/Ll5tbIXell,0,2017-02-28 23:14:52 +0000
19651,26,0,RT @DonaMed_VE: Con s?_lo 100Bs puedes ayudar a esta madre venezolana a cubrir su operaci?_n de columna.  Ingresa a https://t.co/op8g1rhCcs h??_,22,2017-02-28 02:36:59 +0000
19652,26,0,RT @DUINCONSUELOC: https://t.co/UKzsQ5TmGp @BuscoTuMedicina @buscatumedicina @SOSmedicina @AyudaMedicinas @MedicinasAyuda @medicinas_ayuda,7,2017-02-28 02:35:32 +0000
19671,26,0,RT @DonaMed_VE: ??Y si juntos ayudamos a esta abuelita venezolana a pagar su quimioterapia?. Aporta desde 100Bs ingresando a https://t.co/xC??_,23,2017-02-26 23:59:23 +0000
19718,26,0,RT @marycg2002: #pacienteconcancer #serviciopublico  @Donatumed @FundacionBADAN @buscatumedicina @buscatumedicina https://t.co/wHTa66B25G,1,2017-02-23 22:18:53 +0000
19737,26,0,RT @CaraotaDigital: #ServicioP??blico Paciente necesita con urgencia los siguientes medicamentos / 0416.609.39.47 https://t.co/2xDr3uaahk,11,2017-02-22 16:15:16 +0000
19803,26,0,V?_a: @janluque Urgente necesito formula materna de 0 a 6 meses cualquier marca comunicarse 04168302020 gracias,1,2017-02-20 19:29:04 +0000
19815,26,0,#serviciopublico https://t.co/NdNwxGvtDC,6,2017-02-20 02:45:23 +0000
19824,26,0,"RT @CatalizadorULA: #ServicioPublico se necesitan estos medicamentos, comunicarse con @Amy_QM https://t.co/nFfQkVdCNV",6,2017-02-19 16:00:57 +0000
19863,26,0,RT @militar02: #ServicioPublico #InmunoglobulinaHumana  04144543838 @MARACAYACTIVA @trafficARAGUA @trafficVALENCIA @MEDICAMENTOSOS @Locatel??_,5,2017-02-18 14:29:16 +0000
19885,26,0,V?_a: @dalijd Quien pueda ayudar. #serviciopublico https://t.co/tLHtuiBC0p,2,2017-02-15 20:24:13 +0000
19908,26,0,RT @Fncancer: ??Hoy se celebra el D?_a Mundial de Lucha contra el C??ncer Infantil! Gracias a todos los que nos acompa??an en esta misi?_n. http??_,314,2017-02-15 14:56:59 +0000
19923,26,0,"RT @Raizasal: @farmaciamedanos Buenas tardes, por favor tienen GLAUCOPROST y GLAUTENSIL D????? Mil gracias",4,2017-02-14 21:55:01 +0000
19949,26,0,RT @orlandovpc: #serviciopublico Por si alguno lo tiene o sabe donde encontrarlos. Gracias de antemano! https://t.co/OlKBAZVklS,5,2017-02-14 17:08:28 +0000
19964,26,0,V?_a: @giomarela Buscar sonda vesical #serviciopublico,1,2017-02-14 14:36:34 +0000
20026,26,0,"V?_a: @soticka Dropil, Quetiapina, Quetiazic Seroquel Fierba ( Presentaciones) 100mg y Sertralina 50 mg Caracas Ana Soto #serviciopublico",7,2017-02-13 16:15:11 +0000
20030,26,0,RT @VHCVZLA: Nuestra amiga Bertha lucha contra el c??ncer y contra la falta de medicamentos para iniciar 4to ciclo de quimio requiere: #Avas??_,26,2017-02-13 14:50:31 +0000
20051,26,0,V?_a: @noni_90 Necesit?_ losartan #serviciopublico,4,2017-02-12 19:14:17 +0000
20054,26,0,RT @Zanahoriais: #SERVICIOPUBLICO https://t.co/5OyhSMK6H3,1,2017-02-12 16:20:28 +0000
20102,26,0,"V?_a: @nancyjabillar Necesita estos medicamnetos para su mama. Quien pueda ayudar, gracias. #serviciopublico https://t.co/WlRQlByqIG",6,2017-02-11 19:01:22 +0000
20110,26,0,RT @medicinamaracay: @BuscandoMedicin @buscatumedicina @sebuscasedona https://t.co/HG3HPbXD7G,4,2017-02-11 15:27:27 +0000
20126,26,0,#serviciopublico https://t.co/YJmDvVccxM,7,2017-02-11 00:27:50 +0000
20137,26,0,RT @edisonjsv: #SERVICIOPUBLICO Colabora con Valeria! Cualquier cantidad de dinero es ??til para el tratamiento.??_ https://t.co/FrEenF9OF8,2,2017-02-10 18:32:07 +0000
20236,26,0,RT @Franchu88: @trafficVALENCIA @buscatumedicina @el_carabobeno @la_lapatilla @hcapriles @AsambleaVE https://t.co/SpFzOdeIfa,1,2017-02-09 02:15:17 +0000
20301,26,0,RT @DUINCONSUELOC: #MARACAY @sebuscasedona @ACLAVE @buscatumedicina @medicinasVE @MedicamentosVE https://t.co/7rIBXkIqtm,1,2017-02-06 13:28:39 +0000
20315,26,0,RT @Cotufa55: #ServicioPublico URGENTE #AYUDA EN J.M. DE LOS RIOS HAY NI??OS DESNUTRIDOS QUE NECESITAN CARBONEUTRO #DONEMOS UN FUTURO @CHC31??_,107,2017-02-06 00:01:58 +0000
20322,26,0,RT @johaneskeller: #serviciopublico necesito este medicamento con urgencia #contaco #04144480662 https://t.co/jUNrUYmviL,6,2017-02-06 00:00:26 +0000
20329,12,0,Nos despedimos por este canal hasta el lunes. Puedes consultar disponibilidad de productos en el buscador web:??_ https://t.co/YZArHqPX1l,5,2017-03-17 22:01:12 +0000
20340,12,0,@FabyRodri07 Para disponibilidad de productos por favor consultar buscador web https://t.co/xY8jd6Mv2k @Akiztapp o Fundafarmacia cercana,0,2017-03-17 15:47:06 +0000
20342,12,0,@rosanitadasilva Para disponibilidad de productos por favor consultar buscador web https://t.co/xY8jd6Mv2k @Akiztapp o Fundafarmacia cercana,0,2017-03-17 15:32:17 +0000
20346,12,0,@Matute1961 @bfpaguar Para disponibilidad de productos por favor consultar el buscador: https://t.co/xY8jd6Mv2k @Akiztapp o FF cercana,0,2017-03-17 12:17:55 +0000
20353,12,0,@Venezuelienne09 Para disponibilidad de productos por favor consultar el buscador: https://t.co/xY8jd6Mv2k @Akiztapp o FF cercana,0,2017-03-16 18:42:54 +0000
20371,12,0,S?_ntoma de c??lculo renal: La Hematuria o sangre en la orina.,3,2017-03-15 19:01:22 +0000
20375,12,0,@jocordova89 Para disponibilidad de productos por favor consultar buscador https://t.co/xY8jd6Mv2k @Akiztapp o FF cercana,0,2017-03-15 14:06:37 +0000
20378,12,0,@Dayan2010 @guccijose Para disponibilidad de productos por favor consultar buscador https://t.co/xY8jd6Mv2k @Akiztapp o FF cercana,0,2017-03-15 14:06:21 +0000
20381,12,0,Desarrollamos programa de responsabilidad social en medicina preventiva para beneficio de nuestra comunidad. #Atenci?_nalaComunidad.,0,2017-03-15 12:01:15 +0000
20390,12,0,@nancitadfc @milicor65 Para disponibilidad de productos por favor consultar el buscador web: https://t.co/xY8jd6Mv2k @Akiztapp o FF cercana,0,2017-03-14 13:51:32 +0000
20396,12,0,@JORGELUISYAJURE @caroalonso Para disponibilidad de productos por favor consultar el buscador https://t.co/xY8jd6Mv2k @Akiztapp o FF cercana,0,2017-03-14 13:48:02 +0000
20403,12,0,El diagn?_stico precoz del Glaucoma es importante: puede prevenir que el paciente pierda visi?_n.,1,2017-03-13 19:01:50 +0000
20407,12,0,@JacoboAnidjar Puede comunicarse al (212) 3009023 / 9025 / 9038 -?_-?_Gracias!,0,2017-03-13 17:42:10 +0000
20420,12,0,@Anabelltita @jurista Para disponibilidad de productos favor consultar buscador web: https://t.co/xY8jd6Mv2k @Akiztapp o FF cercana,0,2017-03-13 13:37:41 +0000
20426,12,0,@latoyter @Meche_123 Para disponibilidad de productos por favor consultar buscador web: https://t.co/xY8jd6Mv2k @Akiztapp o FF cercana,0,2017-03-13 13:24:38 +0000
20443,12,0,@saul779 @ValeriaL1803 Para disponibilidad de productos favor consultar buscador web: https://t.co/xY8jd6Mv2k @Akiztapp o FF cercana,0,2017-03-10 18:21:52 +0000
20444,12,0,@camilosuarezlaw @Akiztapp Agradecemos sus comentarios. Por favor env?_enos sus datos por DM (mensaje directo) para contactarlo,0,2017-03-10 16:21:49 +0000
20458,12,0,@Silvana_luongo @Psantorufo Para disponibilidad de productos favor consultar buscador web: https://t.co/xY8jd6Mv2k @Akiztapp o FF cercana,0,2017-03-09 22:42:34 +0000
20463,12,0,@rudyybarra2 @arepita_feliz Para disponibilidad de productos favor consultar el buscador web: https://t.co/xY8jd6Mv2k @Akiztapp o FF cercana,0,2017-03-09 19:02:32 +0000
20474,12,0,@Giseho @cmejiaborjas Para disponibilidad de productos por favor consultar buscador web https://t.co/xY8jd6Mv2k @Akiztapp o FF cercana,0,2017-03-09 13:42:00 +0000
20476,12,0,@GreciaCatty510 @sistavane Para disponibilidad de productos por favor consultar buscador web https://t.co/xY8jd6Mv2k @Akiztapp o FF cercana,0,2017-03-09 13:38:59 +0000
20479,12,0,@cmejiaborjas @eMealCuBo Para disponibilidad de productos por favor consultar buscador web https://t.co/xY8jd6Mv2k @Akiztapp o FF cercana,0,2017-03-09 13:42:34 +0000
20485,12,0,"La creciente informalidad en el trabajo, la inestabilidad en las fuentes de ingreso, crean oportunidades laborales para las mujeres",1,2017-03-08 20:30:48 +0000
20502,12,0,@stardoria Para disponibilidad de productos favor consultar buscado web: https://t.co/xY8jd6Mv2k @Akiztapp o FF cercana,0,2017-03-08 12:05:12 +0000
20504,12,0,@raisol @cragasanz Para disponibilidad de productos favor por consultar buscado web: https://t.co/xY8jd6Mv2k @Akiztapp o FF cercana,0,2017-03-07 22:35:43 +0000
20506,12,0,"@angelojmc07 @DonaMed_VE Fundafarmacia M??rida:  Calle 23, entre Av. 4 y 5, al lado del estacionamiento de la Catedral de M??rida",0,2017-03-07 19:03:31 +0000
20519,12,0,@daniemendozal @ENDLR_B  Para disponibilidad de productos favor consultar buscado web: https://t.co/xY8jd6Mv2k @Akiztapp o FF cercana,2,2017-03-07 13:23:34 +0000
20524,12,0,@pijiguey @mirelis70 Para disponibilidad de productos favor consultar buscador web: https://t.co/xY8jd6Mv2k @Akiztapp o FF cercana,0,2017-03-07 12:05:08 +0000
20527,12,0,@yvonneromero41 @KenlisSantana Para disponibilidad de productos favor consultar buscador web: https://t.co/xY8jd6Mv2k @Akiztapp o FF cercana,0,2017-03-06 18:49:47 +0000
20534,12,0,@04rfiguera Para disponibilidad de productos por favor consultar el buscador: https://t.co/xY8jd6Mv2k @Akiztapp o FF cercana,0,2017-03-06 16:13:30 +0000
20538,12,0,@dayimaria2 @CleiberBriceno Para disponibilidad de productos por favor consultar el buscador: https://t.co/xY8jd6Mv2k @Akiztapp o FF cercana,0,2017-03-06 14:23:35 +0000
20544,12,0,@yncastellanos @lincar2311  Para disponibilidad de productos por favor consultar el buscador: https://t.co/xY8jd6Mv2k @Akiztapp o FF cercana,0,2017-03-06 14:22:23 +0000
20582,12,0,@carlosr20000 @Felicianalperez Para disponibilidad favor consultar el buscador web https://t.co/xY8jd6Mv2k @Akiztapp o Fundafarmacia cercana,0,2017-03-03 13:50:40 +0000
20596,12,0,@OlgaOlgajhaen @monicnurse Para disponibilidad por favor consultar buscador web: https://t.co/xY8jd6Mv2k @Akiztapp o Fundafarmacia cercana,0,2017-03-02 20:53:07 +0000
20599,12,0,@ringopaul1 @yaninavzlalibre Para disponibilidad favor consultar el buscador web: https://t.co/xY8jd6Mv2k @Akiztapp o Fundafarmacia cercana,0,2017-03-03 12:15:19 +0000
20604,12,0,Desarrollamos programa de responsabilidad social en medicina preventiva para beneficio de nuestra comunidad. Fundafarmacia crece para ti??_,1,2017-03-02 17:30:58 +0000
20607,12,0,@Evelin1972 @lizymontiel Para disponibilidad de productos por favor consultar: https://t.co/xY8jd6Mv2k @Akiztapp o Fundafarmacia cercana,0,2017-03-02 14:10:22 +0000
20608,12,0,@zetaMel Para disponibilidad de productos por favor consultar el buscador web: https://t.co/xY8jd6Mv2k @Akiztapp o Fundafarmacia cercana,0,2017-03-02 14:25:55 +0000
20610,12,0,@MRaury @orlandourdaneta Para disponibilidad de productos por favor consultar: https://t.co/xY8jd6Mv2k @Akiztapp o Fundafarmacia cercana,0,2017-03-02 14:09:17 +0000
20636,12,0,@damelysturiz @locutora19 Para disponibilidad de productos por favor consultar el buscador: https://t.co/xY8jd6Mv2k @Akiztapp o FF cercana,0,2017-03-01 12:30:32 +0000
20643,12,0,@elcicordero @BurroSutil Para disponibilidad de productos por favor consultar el buscador: https://t.co/xY8jd6Mv2k @Akiztapp o FF cercana,0,2017-03-01 12:25:06 +0000
20644,12,0,@popopaiva @jimcarto Para disponibilidad de productos por favor consultar el buscador: https://t.co/xY8jd6Mv2k @Akiztapp o FF cercana,0,2017-03-01 12:25:06 +0000
20649,12,0,@Elbamargarita92 @blakwil  Para disponibilidad de productos por favor consultar el buscador: https://t.co/xY8jd6Mv2k @Akiztapp o FF cercana,0,2017-03-01 12:25:06 +0000
20652,12,0,@NYarubit @jurista Para disponibilidad de productos por favor consultar el buscador: https://t.co/xY8jd6Mv2k @Akiztapp o FF cercana,0,2017-03-01 12:15:21 +0000
20659,12,0,@Lauralop23 @CbritoVe Para disponibilidad de productos por favor consultar el buscador: https://t.co/xY8jd6Mv2k @Akiztapp o FF cercana,0,2017-03-01 12:05:14 +0000
20672,12,0,@Mq3f Para disponibilidad de productos por favor consultar el buscador: https://t.co/xY8jd6Mv2k @Akiztapp o FF cercana,0,2017-02-24 23:43:52 +0000
20675,12,0,@disabelba @lanegra978  Para disponibilidad de productos por favor consultar el buscador: https://t.co/xY8jd6Mv2k @Akiztapp o FF cercana,0,2017-02-24 20:16:21 +0000
20700,12,0,"Somos una fundaci?_n sin fines de lucro, cuyo prop?_sito es ofrecer medicamentos a precios accesibles para la comunidad.",0,2017-02-23 17:10:37 +0000
20702,12,0,@mtnezfinol Para disponibilidad de productos por favor consultar el buscador: https://t.co/xY8jd6Mv2k @Akiztapp o Fundafarmacia cercana,0,2017-02-23 17:02:56 +0000
20712,12,0,@jericho_941fl Para disponibilidad de productos por favor consultar el buscador: https://t.co/xY8jd6Mv2k @Akiztapp o Fundafarmacia cercana,0,2017-02-23 14:01:14 +0000
20715,12,0,@mariajosevi @dalia0812 Para disponibilidad de productos por favor consultar el buscador: https://t.co/xY8jd6Mv2k @Akiztapp o FF cercana,0,2017-02-23 13:59:36 +0000
20724,12,0,@sydnelgt Para disponibilidad de productos por favor consultar el buscador: https://t.co/xY8jd6Mv2k @Akiztapp o Fundafarmacia cercana,0,2017-02-23 06:18:26 +0000
20729,12,0,@maryeneira Para disponibilidad de productos por favor consultar el buscador: https://t.co/xY8jd6Mv2k @Akiztapp o Fundafarmacia cercana,0,2017-02-22 14:51:18 +0000
20730,12,0,@negritalinda25 Para disponibilidad de productos por favor consultar https://t.co/xY8jd6Mv2k @Akiztapp o Fundafarmacia cercana,0,2017-02-22 14:00:22 +0000
20735,12,0,@maryc2526garci1 Cuando el buscador no arroja resultado no hay disponibilidad del producto solicitado. La inf. se actualiza cada 30 min.,0,2017-02-22 14:50:43 +0000
20737,12,0,@ParaisoActivo @PeluditosCaiza Para disponibilidad de productos por favor consultar https://t.co/xY8jd6Mv2k @Akiztapp o FF cercana,0,2017-02-22 13:11:02 +0000
20744,12,0,@Alexand31483843 @77hermida Para disponibilidad de productos por favor consultar https://t.co/xY8jd6Mv2k @Akiztapp o Fundafarmacia cercana,0,2017-02-21 21:54:05 +0000
20746,12,0,"Si bien en la mayor?_a de los casos la menopausia no conlleva problemas graves, s?_ suelen alterar la calidad de vida??_ https://t.co/J81XdS5oJp",1,2017-02-21 20:31:02 +0000
20757,12,0,@cora2302 @egi_gimenez Para disponibilidad de productos por favor consultar https://t.co/xY8jd6Mv2k @Akiztapp o Fundafarmacia cercana,0,2017-02-21 14:19:03 +0000
20782,12,0,@tamara_s585 @KatiuskaCastel2 Para disponibilidad de productos por favor consultar https://t.co/xY8jd6Mv2k @Akiztapp o Fundafarmacia cercana,0,2017-02-20 13:37:18 +0000
20785,12,0,@jucarmo03 @beat513 @samyplaza Para disponibilidad de productos por favor consulta https://t.co/xY8jd6Mv2k @Akiztapp o Fundafarmacia cercana,0,2017-02-20 13:34:04 +0000
20786,12,0,@OrianaCh_ @Arianna24270172 Para disponibilidad de productos por favor consulta https://t.co/xY8jd6Mv2k @Akiztapp o Fundafarmacia cercana,0,2017-02-20 13:36:40 +0000
20788,12,0,@ovidiaqdec @cynthiam2010 Para disponibilidad de productos por favor consulta https://t.co/xY8jd6Mv2k @Akiztapp o Fundafarmacia cercana,0,2017-02-20 13:31:58 +0000
20789,12,0,@YsabelDiaz7 @danielamv86 Para disponibilidad de productos por favor consulta https://t.co/xY8jd6Mv2k @Akiztapp o Fundafarmacia cercana,0,2017-02-20 12:05:13 +0000
20803,12,0,@nelly4973 @BrendaChara Para disponibilidad de productos por consulta el buscador https://t.co/xY8jd6Mv2k @Akiztapp o Fundafarmacia cercana,0,2017-02-17 20:21:21 +0000
20822,12,0,@javiermr30 Para disponibilidad de productos favor consultar buscador https://t.co/xY8jd6Mv2k @Akiztapp o Fundafarmacia cercana,0,2017-02-16 21:00:24 +0000
20837,12,0,Una educaci?_n sexual integral ense??a a los j?_venes que tienen el derecho de decidir sobre su futuro.,0,2017-02-16 17:20:21 +0000
20841,12,0,@tellysca Para disponibilidad de productos por favor consultar el buscador: https://t.co/xY8jd6Mv2k @Akiztapp o Fundafarmacia cercana,0,2017-02-15 21:38:01 +0000
20847,12,0,@margi_nandi @otto_pons Para disponibilidad de productos favor consultar buscador https://t.co/xY8jd6Mv2k @Akiztapp o Fundafarmacia cercana,0,2017-02-15 21:37:40 +0000
20871,12,0,@arango_carlos @sisaclar Para disponibilidad de productos consultar buscador https://t.co/xY8jd6Mv2k @Akiztapp o Fundafarmacia cercana,0,2017-02-14 16:28:12 +0000
20878,12,0,@mafe1408 @19951angelo Para disponibilidad de productos consultar buscador https://t.co/xY8jd6Mv2k @Akiztapp o Fundafarmacia cercana,0,2017-02-14 16:25:43 +0000
20880,12,0,@bandapoker @adrianizpinky Para disponibilidad de productos consultar buscador https://t.co/xY8jd6Mv2k @Akiztapp o Fundafarmacia cercana,0,2017-02-14 12:23:00 +0000
20881,12,0,@yncastellanos @WhiteBlack_Miss Para disponibilidad de productos consultar buscador https://t.co/xY8jd6Mv2k @Akiztapp o FF cercana,0,2017-02-14 12:24:00 +0000
20893,12,0,@WilmaraTorres @teacherambar18 Para disponibilidad de productos consultar buscador https://t.co/xY8jd6Mv2k @Akiztapp o Fundafarmacia cercana,0,2017-02-13 18:14:22 +0000
20897,12,0,@chulymarys Para disponibilidad de productos consultar el buscador: https://t.co/xY8jd6Mv2k @Akiztapp o Fundafarmacia cercana,0,2017-02-13 14:37:32 +0000
20909,12,0,@YANSELIS @carolapuertas Para disponibilidad de productos por favor consultar el buscador: https://t.co/xY8jd6Mv2k @Akiztapp o FF cercana,0,2017-02-13 12:57:01 +0000
20914,12,0,@N25Mile @isaliis @Brisa3002 Para disponibilidad de productos favor consultar el buscador: https://t.co/xY8jd6Mv2k @Akiztapp o FF cercana,0,2017-02-13 12:55:55 +0000
20918,12,0,@marielamolina @karenssheep Para disponibilidad de productos por favor consultar el buscador: https://t.co/xY8jd6Mv2k @Akiztapp o FF cercana,0,2017-02-13 12:52:56 +0000
20924,12,0,@Danielavelasq51 Para disponibilidad de productos por favor consultar el buscador: https://t.co/xY8jd6Mv2k @Akiztapp o iaFundafarmac cercana,0,2017-02-10 21:04:17 +0000
20934,12,0,@yokorangel @zgarcia2803 Para disponibilidad de productos favor consultar buscador https://t.co/xY8jd6Mv2k @Akiztapp o FF cercana,0,2017-02-10 16:11:31 +0000
20935,12,0,@Xio_Mix @LeithanGuerra @rmgarciav  Para disponibilidad de productos favor consultar buscador https://t.co/xY8jd6Mv2k @Akiztapp o FF cercana,0,2017-02-10 16:10:55 +0000
20937,12,0,@Paugamus @marydrozdicoc Para disponibilidad de productos favor consultar buscador https://t.co/xY8jd6Mv2k @Akiztapp o Fundafarmacia cercana,0,2017-02-10 16:08:36 +0000
20944,12,0,@AnaSmitter @truequepapas Para disponibilidad de productos favor consultar buscador https://t.co/xY8jd6Mv2k @Akiztapp o FF cercana,0,2017-02-09 20:49:02 +0000
20951,12,0,"@yascarreo Buenas tardes, quisi??ramos comunicarnos con Ud. por mensaje directo/privado pero debe seguir a @fundafarmacia  ??Gracias!",1,2017-02-09 19:50:16 +0000
20968,12,0,@Joaos25 @N_airam Para disponibilidad de productos por favor consultar buscador https://t.co/xY8jd6Mv2k @Akiztapp o Fundafarmacia cercana,1,2017-02-08 19:49:59 +0000
20978,12,0,La pasividad social constituyen un serio obst??culo para el progreso de una sociedad.,3,2017-02-08 15:30:51 +0000
20986,12,0,@mafe1408 Para disponibilidad de productos por favor consultar buscador https://t.co/xY8jd6Mv2k @Akiztapp o Fundafarmacia cercana,0,2017-02-08 12:10:13 +0000
20994,12,0,@Felicianalperez @mndlnsp_ Para disponibilidad de productos consultar buscador https://t.co/xY8jd6Mv2k @Akiztapp o Fundafarmacia cercana,0,2017-02-07 20:55:46 +0000
